Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,May,461800505301701,4.18
,May,451100042400500,7.66
,October,471100050400300,456.32
,October,614210100,17786.09
,October,615210100,212.46
,May,614710200,222.01
,October,161200010800102,494.78
,October,451100032400300,898.85
,April,613100500,1103.83
,October,614100716,1023.78
,May,171407777330200,593.76
,October,461800008530201,1788.35
,May,461800605110101,221.78
,May,6211902,82.24
,May,171406565100500,150.45
,May,451100032409900,132.87
,May,151200028800300,837.08
,May,611409900,131.98
,November,461800007530201,10929.93
,May,612050016,147.14
,October,6213200,2122.38
,October,161200012810501,85.93
,October,6211901,104.16
,November,451100040130200,184.49
,October,171407777409900,83.97
,May,451100030400300,422.81
,November,461800012330201,924.53
,November,472115080130200,1194.14
,November,161200012810502,438.01
,May,171407777400100,132.22
,May,471100063610300,25.52
,May,451100036331300,39.92
,November,6311301,12212.66
,November,461800505310301,151.41
,November,471708015700229,213.24
,November,471310008130200,370.67
,November,461800008530201,2532.59
,June,471100063400700,354.96
,June,451100040330200,2824.44
,June,471310010130200,502.08
,November,171100090330200,1011.94
,May,161800010330201,2.4
,November,171406565400300,1299.3
,November,451100032400100,579.24
,November,451900028330201,241.87
,November,171100090400300,192.69
,November,161800010301501,65.28
,November,461800007530101,1130.62
,May,471100050409900,32.69
,November,471100053400326,31.36
,May,471100060600100,23.71
,June,161200010800303,297.38
,June,461800014330201,860.94
,June,451100032330200,2614.75
,November,171615075130205,555.22
,November,471100060330200,211.6
,May,461800505521001,31.2
,June,471100050400600,46.79
,June,451100028330200,1051.13
,June,451900020400301,63.14
,November,451900020400301,71.79
,June,461800010301501,630.16
,November,4500020,1659.12
,November,461800505330201,977.64
,June,151200036800300,466.18
,June,471100053330200,509.48
,June,171409090210500,521.25
,June,171409090400100,54.43
,November,471100058330200,190.43
,June,151200020810500,586.79
,June,981200016800300,1866.95
,June,6321309,2249.66
,June,471309006130200,315.88
,June,461800010330201,273.85
,June,451100022330200,872.56
,June,471100065330200,210.14
,June,461800007520701,375.02
,June,461800010110101,371.18
,June,461800020330201,960.06
,June,171406565400100,155.94
,June,451100032400500,21.46
,June,461800505301301,274.3
,June,461800012301501,636.78
,June,615400300,173.29
,June,171615075130205,229.91
,November,6311304,1369.32
,May,161200008810501,36.94
,June,471100050400300,1322.0
,June,171100080400700,52.63
,June,461800505409901,201.77
,October,613400504,31.6
,October,171407777100500,19.08
,June,171409090700200,559.08
,June,171100080330200,1802.83
,June,451100028400700,543.64
,June,461800014400301,218.04
,June,471100056610200,31.62
,June,171406565100600,259.33
,November,615210119,281.9
,June,161800006301301,46.26
,June,6411801,82.04
,June,615100600,154.98
,April,461800016130201,936.94
,April,161200008120201,697.12
,November,4500059,92.44
,April,6211602,122.44
,April,461800008110101,264.18
,November,451100036401000,35.08
,April,611100516,1018.5
,April,471100045301200,183.28
,April,461800007520701,109.99
,April,451100036130200,110.97
,April,612050016,155.26
,April,614310100,98.56
,April,451100032401000,31.2
,April,171409090350100,288.11
,April,171406565400600,38.02
,October,161800006301301,21.91
,April,615210200,22.58
,October,161200008800102,478.88
,October,471100058400300,227.78
,October,161200010800101,195.27
,October,451100032400700,54.5
,April,461800014110101,29.62
,October,471100058330200,154.31
,June,6211902,61.66
,April,4500058,299.38
,June,451100036331600,133.64
,June,614410300,27.18
,October,471100065400300,561.02
,October,451100028400300,486.45
,June,161800012301501,6.05
,June,614330200,147.52
,June,6211602,65.06
,October,461800018310201,21.07
,October,471309012130200,10.6
,June,151100020330200,27.71
,June,171409090400600,39.65
,June,461800007500201,2.07
,July,171407777710200,124.77
,June,461800008520501,33.35
,July,461800605301501,104.08
,July,471100050330200,1155.75
,July,451100025330200,1501.7
,July,451100036330200,2314.03
,July,451100040330200,2306.39
,July,471100060400700,81.55
,July,461800012110101,375.52
,July,161200008800101,6653.02
,July,6211601,1954.72
,July,461800007110101,1405.8
,July,6311301,6080.46
,July,461800505409901,65.02
,June,614100500,158.62
,July,161200012800102,373.51
,July,614100700,25986.72
,July,171406565400100,29.17
,July,451100040130200,225.43
,July,471100045400300,1198.57
,July,451100032400500,48.51
,July,461800020330201,327.88
,July,171407777330200,384.77
,July,171406565100600,256.88
,July,471100045330200,715.12
,July,451100032401000,70.37
,July,461800007301501,265.2
,July,161200010800103,99.37
,July,471100071330200,95.52
,July,171409090100700,1289.87
,July,461800007520501,423.19
,July,471100053600200,81.49
,July,6311303,4013.12
,July,6211901,187.4
,July,471100050400300,542.97
,July,451100025400700,222.79
,July,471100050400600,19.76
,July,471309006130200,192.75
,July,461800007301301,41.97
,July,161200008810501,146.98
,July,171100075400700,154.84
,July,171406565400600,108.54
,July,151200016810500,242.58
,July,151200025810500,214.23
,July,612100716,1524.58
,July,471100058610300,158.14
,October,461800010400301,58.56
,July,451100022400700,100.36
,July,461800505400301,187.38
,July,451100036130200,49.76
,July,614210500,1593.63
,July,614401000,225.04
,July,171406565410100,231.18
,August,161200010800101,2601.0
,August,161200010800302,3606.87
,August,461800012400301,163.64
,August,471100045330200,1166.93
,August,6321309,2260.94
,August,451100028400700,976.23
,August,471100050330200,1132.18
,August,171406565210200,176.74
,August,471100050130200,800.77
,September,171409090100600,1022.23
,August,461800012110101,481.65
,August,461800012301501,643.04
,September,6318109,298.52
,September,171406565400600,88.67
,August,471100053330200,1356.34
,August,171409090100700,1259.17
,July,171409090400100,63.44
,August,451100036331600,220.98
,August,471100053400300,1478.34
,August,451100036400300,715.78
,August,471307510130200,600.26
,August,171100085400700,329.12
,August,471100063330200,209.48
,September,171407777400300,835.58
,September,451100020330200,2485.04
,August,161200012800303,187.22
,August,471100060301500,253.54
,August,461800505501601,35.12
,August,171610050130205,411.49
,August,171407777100700,783.67
,August,151200016810500,724.89
,August,471100056330200,525.75
,September,471100063130200,607.47
,July,6318109,395.3
,August,171409090400300,539.89
,August,615330200,1203.56
,September,471100060400700,171.55
,August,171406565400500,466.32
,September,471309008130200,579.05
,September,451900028330201,195.85
,September,461800018110101,33.03
,September,451100020400300,481.42
,August,6311304,1538.72
,August,6211912,484.26
,September,471310008130200,425.35
,September,161200012800102,144.28
,August,461800010400301,100.91
,September,161200008800102,495.51
,August,614210100,4123.28
,September,981200020800300,53.93
,September,614210100,10342.83
,September,451100025400300,932.06
,September,461800007520501,203.99
,September,161800010301501,37.11
,August,451900022330201,250.55
,August,451100030400700,27.45
,August,161800006110101,35.05
,July,614409900,148.2
,September,451100036400500,4.34
,September,471100071130200,47.49
,August,471100071130200,158.52
,September,461800008530201,1799.79
,September,461800018400501,12.54
,September,461800505520501,320.54
,September,471100056331600,14.46
,September,471100063331600,68.2
,September,981200012800100,21.55
,September,451900032301501,21.12
,September,171612565130205,80.8
,September,171407777350100,728.08
,July,471100050331700,39.46
,July,471100060330226,6.4
,September,4500059,97.54
,August,471100058600100,148.23
,August,171100075400700,353.57
,August,461800505400301,144.51
,September,612100716,752.31
,September,171620075130205,30.9
,September,6211912,188.5
,August,451100042400700,14.9
,October,171100090409900,0.89
,September,171100090409900,66.98
,July,461800605301301,23.16
,July,471100050610300,31.9
,October,171612565130205,256.45
,September,471100063401100,188.36
,August,151200020800700,1064.04
,September,615050016,199.2
,October,6211601,71.5
,July,471100056401100,9.37
,September,615301500,30.66
,August,614210500,60.4
,September,471100063400326,49.89
,August,171409090409900,99.6
,August,612050016,207.82
,August,471100050400526,18.8
,August,169900000999999,18.51
,September,171100080130200,25.82
,November,451100032130200,195.48
,August,171407777350100,159.5
,July,461800016310201,4.19
,November,471100063331600,147.04
,August,611100516,130.4
,September,461800016130201,25.22
,August,161800006301501,6.03
,November,6411800,98.14
,November,614401000,589.8
,November,161200008800103,17.38
,November,171407777100400,33.08
,September,471100060400326,29.16
,September,451100036400100,54.05
,November,171407777331000,225.48
,September,451900022400301,10.6
,November,461800020301501,81.54
,November,461800505310901,119.56
,November,981200012800300,38.21
,September,451100032600200,10.66
,October,461800020400301,20.51
,October,171100080331700,119.42
,October,471100071130200,2.26
,June,461800007520201,23.04
,October,451100040130200,26.56
,October,471100053400700,13.94
,October,451100036401000,62.46
,October,4500016,441.52
,October,461800012110101,10.48
,October,461800016110101,2.08
,June,471100056605200,13.46
,October,614301500,130.46
,October,471100063401100,59.8
,October,461800605110101,2.09
,April,471100063400900,117.06
,April,471100063409900,5.0
,July,161200012120201,138.54
,October,451900020400701,21.07
,October,451900032301501,63.11
,October,471100053400326,12.65
,May,161200008810503,4.75
,June,461800505500501,2.11
,May,613400100,27.94
,October,461800505301701,16.84
,May,451100040331700,49.86
,May,451100028400200,7.7
,October,471100045332000,96.78
,September,612350100,19.2
,July,471100060130200,0.46
,May,171409090700300,95.66
,May,171100065330200,10.53
,November,471100045400600,29.87
,December,161200010800302,8769.54
,December,151200025800300,14959.52
,December,981200012800100,453.74
,December,6211912,325.68
,December,613040000,107.82
,December,611100716,2994.74
,December,6219103,997.19
,December,171409090100600,967.82
,December,451100032330200,4227.55
,December,615100704,30.76
,December,171100080330200,1712.85
,November,161200012810503,4.79
,December,6411800,49.82
,December,6411801,96.66
,December,6211901,83.48
,December,461800007301201,2650.46
,December,461800012301501,1088.16
,December,614100416,1819.58
,December,471100055330200,5.75
,December,461800016301501,1269.32
,December,471100045600200,152.21
,December,471100056400300,1116.16
,December,451100025400300,859.92
,December,451900020330201,769.22
,November,614210500,1647.25
,December,471104605400300,57.11
,December,451103305330200,1202.52
,December,612400200,212.82
,December,161200010810502,510.69
,December,161200010810503,6.02
,December,461800007301601,765.31
,November,171409090301500,0.46
,December,171407777210200,287.79
,December,461800007530101,978.39
,December,451100032400700,19.56
,November,612100707,263.12
,December,471100050400500,72.0
,December,461800008530101,311.78
,November,461800505409901,4.19
,December,613400504,30.86
,December,171407777400400,103.15
,December,981200016800300,4047.76
,January,151200025800300,12906.67
,December,6211610,325.7
,January,451100020330200,2146.54
,January,612100516,252.26
,January,6411500,4520.0
,January,451100042330200,1519.07
,December,612100716,340.76
,January,623211000,839.15
,December,471100068610300,207.25
,January,471100065330200,473.88
,January,461800016301501,203.77
,January,171309008130200,270.27
,January,451900025301501,562.02
,January,161200008810502,473.43
,January,615410300,333.48
,January,6311304,1423.86
,January,4500020,4349.68
,January,171100085330200,490.45
,January,171100090330200,478.52
,January,171406565400500,160.98
,January,461800007301501,16.79
,January,461800012330201,513.53
,December,6211602,140.54
,January,471100065400300,76.96
,January,461800505520501,1461.1
,January,451100022310100,34.26
,December,614110100,51.58
,January,461800505110101,495.8
,January,614330200,422.32
,December,461800018310201,6.38
,December,451900025400301,20.69
,January,471100053600100,45.94
,January,614301300,28.76
,December,171409090100500,834.16
,January,471100058610326,28.36
,January,471100050400500,401.12
,December,471100071330226,10.48
,January,461800605110101,26.81
,January,471100045400700,1.05
,November,611100707,212.12
,December,171100063400330,34.35
,January,171409090330200,47.02
,January,451900020400301,181.45
,January,461800008530201,3345.64
